Data,Turbidity,pH,Alkalinity,DissolvedOxygen,RainAccumulation1D,RainAccumulation2D,RainAccumulation3D,RainAccumulation4D,RainAccumulation5D,RainAccumulation6D,RainAccumulation7D,RainAccumulation15D,RainAccumulation30D,RiverLevel,MeanTemperature
2018-02-07,8.114306979742388,7.19180354458633,18.06754693535521,6.524427036134042,1.5675577172739231e-06,0.0288875751130508,0.8580132251570045,2.4392384239957106,1.106159447570933,0.1754478168198928,1.7803610884800392,42.1898985403479,86.4243526411798,11.999407045703322,23.900000000000002
2018-02-08,13.840688384860286,6.987868613050893,19.015807396923933,6.521022169033618,18.87760466890426,61.653809513444806,874.1036576844995,55.90075978793888,48.7663880359737,25.79475973761858,41.76726763860117,3.6446632509506425,13.824411617343795,11.912391980365708,24.545833333333334
2018-02-09,30.610931559632537,7.019396936685218,19.51386004186758,7.273463256434893,3.172453469294613,5.359139235904845,4.152577923802024,3.422107392198688,16.52726689232407,51.58956364112864,63.43207084021599,140.52366302250937,232.99644492168252,11.908047356885056,25.566666666666666
2018-02-10,34.19202378061683,7.196660926656034,21.809126612474756,5.386538931048312,1.46750445984573,20.33949286800781,13.642082097425211,13.966107260240106,9.53704232478684,42.624799418768326,63.1953354083242,145.04706970643434,268.1165224369653,11.840734565342958,27.641666666666666
2018-02-11,5.083169532837983,7.016874792835311,17.343964920364346,5.462942726566505,0.4376715202423145,4.80916433025086,0.7026121637926184,2.076001992973404,6.077441058373775,8.995290825555166,9.244197719540388,23.63499514414252,65.30482508053494,12.006743490632628,28.070833333333336
2018-02-12,60.01575004412079,6.760539235528019,18.872766399919502,5.256530891350626,13.435107351543609,27.705277067094137,2.9079958266769057,24.131904259734323,32.18021762371987,45.59938030053274,27.210956096214485,55.26373422201261,203.5541565449744,12.019055916678145,28.695833333333336
2018-02-13,3.2891814996784503,7.334106335052475,16.291750312830466,6.696754842924505,6.593105094477196,39.045658507174586,71.7907873506679,28.76751852131028,13.848091804988812,22.676282482091928,42.190383488039934,18.994418543304544,17.618462318233362,12.010267532724008,26.650000000000002
2018-02-14,79.11574159096043,6.777645106412626,22.837127468096572,5.2231055074221615,1.4715723762457544,6.726880688928166,6.920202704750765,3.771338487596236,12.690436290333244,12.96015648966799,44.650441043387374,88.74342231201996,188.45486023680712,11.949051187666386,25.59583333333333
2018-02-15,15.42544918570879,7.015643684680397,20.865675261977977,6.5201279216695145,1.3845816744459425,0.5402231861653494,1.8562962757677723,0.2425877522049299,1.3928235644322189,0.3626166492024972,1.566405447404205,12.72622514969254,44.06959642604717,12.001210155874368,24.745833333333334
2018-02-16,38.08032798271011,6.897009599282975,21.318513156240165,6.389636444203234,0.0795163294790027,0.1567166010348673,1.0398989576821431,2.639369270967868,3.926747501050914,4.396564470890301,5.362176930803816,8.71589796335494,106.09621868897426,11.917293632228422,24.766666666666666
2018-02-17,10.277773758843484,7.036211018294447,21.27198246583299,6.757479117693622,0.6695501948155054,2.4434491175064035,10.25424491199992,12.794476222678684,15.866994405575293,51.60743218864341,49.13695653957595,35.80208085907493,58.09344706124335,11.990354237812236,24.995833333333334
2018-02-18,4.674776044217835,7.03425854573708,17.216253518637757,6.653408801660229,0.7102453454568597,2.1969930895625285,3.2938112555546,2.4250188486639725,0.9666503504974197,0.2243447239927811,2.183882417476906,8.134554638744428,3.1702421379826258,11.914111200964529,25.104166666666668
2018-02-19,7.78049868282796,6.870939139666325,22.631709139854163,7.220110460175073,0.0005900090198051,0.090116537031102,0.044415091684427,0.0130001832866407,0.2155452492382074,0.3376622986193131,1.134408725290884,28.293863195714355,74.87820922289913,11.96366227357982,25.2
2018-02-20,9.406075404621378,6.791290512001942,20.24611208381134,3.8729138944686015,0.0652468474694261,1.5627643488465466,0.205824962942883,0.0432164843999671,0.0481924171121048,0.0907688974500836,1.2323659416603294,4.535093417581441,51.84132932619412,11.991068988221487,27.662499999999998
2018-02-21,0.4310378218457512,7.101672392793601,18.545886768519704,6.766348337452995,9.349438337353827e-05,0.0139997251950295,0.0985134292950441,0.0727700688701175,1.0847548773503046,5.070400573405109,12.485440762788516,16.443838449154104,1.912960979761109,11.87991990790472,28.900000000000002
2018-02-22,40.001094620307335,7.076759631887654,23.998342053434197,6.980395413853746,14.474385436702873,26.223342262918703,17.16448761383964,19.4065072526174,32.387295637627915,63.990339453306696,68.91130279224066,82.49449507497854,190.3790904916228,12.065013049463692,25.9375
2018-02-23,22.077362651849747,6.884782226425322,22.24581822831641,7.224074820118917,1.0304791695773443,16.100926194369663,19.155934082188097,5.057702636883734,11.421865998020907,17.28636209759119,1.377650519884824,13.273940892975595,28.93596259217008,12.00705299761152,24.4375
2018-02-24,2.349516656664231,6.966353223162546,21.03627065078557,6.45600375024389,2.0184639239420634,2.8962350428016403,0.675940944821022,0.8600145677256903,6.5720378857191655,28.47559773358202,38.19652838209126,23.280030544588445,53.79444836664074,12.002468270829633,23.795833333333334
2018-02-25,19.151402281762447,6.991031296646395,27.234232537412105,6.328630218755863,1.700563872525184,22.1907603201646,45.98117828035269,19.088225715487315,9.41346526617763,3.057044144421804,2.665200310805392,12.325388355928771,30.93456256870606,11.999593240959642,24.329166666666666
2018-02-26,6.124988050273056,6.750607619821824,20.023612010378702,8.285849610869603,9.816165420213006,22.246367174388432,27.620503580143414,5.07212968337751,9.018433349251543,13.295888205059462,59.88153008266127,65.47563542541579,40.77226075700191,11.997581832298623,25.02916666666667
2018-02-27,13.886994750936068,7.122623267645241,16.87599825414967,5.680551107500483,4.9879973108730695e-05,0.0331864644022401,0.0545031056491721,0.0706666458408184,0.1218069596001769,0.5272115652853422,5.376751444162826,17.86250259526842,23.55357690566174,11.94090886821798,25.254166666666666
2018-02-28,23.97965727909093,6.962415573414945,22.23712607021321,4.677650041511507,1.8012624904198584,14.696077462028091,284.3471981321068,10.63793832257067,3.01805173658631,2.1610175449484665,5.552671289991824,74.21470471414652,109.13950327408156,11.899323087757711,25.416666666666668
2018-03-01,7.391734967907705,7.447214752583438,18.50332637251373,8.11894719540873,0.0047068134699402,2.140046555350951,2.657626865575138,2.3635922845541275,2.146286987958485,4.67162893223208,5.7424212504527645,11.51221303543916,65.97594055262975,11.936305268567487,25.983333333333334
2018-03-02,24.436194987686857,7.35974314737336,21.80444032152311,7.086496917714356,0.0131519172362096,0.1354119572126031,0.0953234407723531,0.0326417911313427,1.6550854975614426,4.233145337655746,1.8149376820284635,15.152471854371576,61.52116789054639,11.971830702308274,26.558333333333334
2018-03-03,21.742008546059772,7.323576716401351,20.47323813531878,8.525147410200619,3.4589236026532923e-05,0.0100152549072993,0.2508573136714174,0.0528236072059878,0.036520835830453,0.7701946098895509,1.3822057946503077,16.487725148931826,86.44597080825545,11.936131435662622,26.604166666666668
2018-03-04,3.0438348198213694,7.092768732016189,21.143306353728093,7.336146683082191,0.0117147049235583,0.1269497008606463,0.5485738662772442,4.578981052435041,1.3040101398107284,2.2230193233401887,0.8244255702433052,6.762488574729754,127.55950923843814,11.954131001274202,26.0125
2018-03-05,2.7630364837834875,7.353212012506234,20.017539965202836,7.257430807351675,0.0267402064893612,3.3722658618541117,20.377806707160484,10.331192646791427,6.743728772420818,9.985162897730437,16.591556035478618,154.82492041070287,178.43872519331654,11.96156261910707,26.358333333333334
2018-03-06,52.014577516255216,6.881545161458215,22.202852456475107,5.318899507573546,0.1465446335340113,8.406910030725163,12.272114640642227,24.99449725338293,42.369959887547,58.35225263960308,60.68579337682286,31.8228476047444,76.58817794300508,11.967973089090505,26.079166666666666
2018-03-07,4.419133523653619,6.9611672924866586,18.61667787111796,4.382827150435923,3.441458766866605e-06,0.0170824523172167,0.0244019286581797,0.1177476638187024,1.051188772441093,4.701870240942026,3.491270260781784,21.018879866220143,83.15065775804172,11.892305960404313,26.025000000000002
2018-03-08,2.793777317169863,6.886905539094353,16.893731322247643,7.250828003210812,0.0870460101453665,0.2794794461489234,1.804921992870107,0.7647540875106574,0.6622002821755667,0.2865886378879331,1.0550762453980738,37.962413658523054,81.45242684315102,11.963436062604758,23.791666666666668
2018-03-09,3.5968224077415574,7.437519458208712,17.454820468564172,5.798806683050803,0.5726177642886836,0.6081401461560592,1.6298133406714124,20.336119626934558,8.142602989733387,33.42080715961367,40.03433945243593,82.75467397159086,76.73770114535158,11.986654205515904,23.59583333333333
2018-03-10,24.798044777986448,7.720478120015533,18.70413596940946,5.159592043215048,0.0130726260513043,0.1331559038648327,0.3161562317719465,0.8014689912274344,1.5405186055854363,3.227564986118179,5.726482367627409,14.60601662752898,17.674451247994483,11.91483185787515,25.045833333333334
2018-03-11,37.69919505525629,7.08496980977432,19.19689354264819,6.043720632759584,0.8951997323861116,1.4754386658409704,1.0959441897993982,0.6898357001224789,9.109043948485365,19.365438216113866,41.41990275743113,187.3062775983596,206.85021270376092,12.08163411286914,25.608333333333334
2018-03-12,23.51087644250489,6.847156271714819,18.10843585810525,3.1299480418713506,0.000241598134292,0.0104674410420177,0.4215480546215175,0.0997651542863913,5.82684830254076,13.1452247717337,22.37098162501988,32.76149873489465,75.11896556613989,11.96490176550219,26.2
2018-03-13,18.0081148954217,7.047458153218757,16.28637943384059,4.533892576338773,0.0884475880683702,5.356406747048388,10.132215360402103,10.274291169675314,8.398905995296118,23.977385927060404,54.72036027061986,138.1258585056769,142.82415837003387,11.930689516890189,25.558333333333334
2018-03-14,34.65719810776799,7.01344202193124,20.126431228503836,6.353892779030972,0.7633231686874117,1.9809237267187576,1.4036401397002851,24.21507917796437,55.81865446743221,35.62363561135434,52.64717430969004,138.893701997918,78.56203133694274,12.043179978055193,26.608333333333334
2018-03-15,3.017384310655121,6.985621724923257,18.732032468810537,1.9262338460877435,0.0005224087867383,0.0290494311118075,0.2142218378028306,1.5228678029652285,4.711937844724583,0.8030045846193585,1.6138703234897072,4.551903876601679,4.141930806942196,11.983873255067987,27.866666666666664
2018-03-16,19.82658566368353,7.164668007270085,20.98791373628037,6.864205293068195,0.0690266372273172,7.0988665073354,2.378811526781234,7.650501834455217,14.90509858607014,15.981754522700172,24.31909844045876,124.4430195806895,317.41626104485186,11.938168725402068,27.616666666666664
2018-03-17,2.7859659490600386,6.954758610850071,37.1580151792929,8.036164220083826,0.0018111569995018,0.0588220651169547,0.0140609890133873,0.0008293046638971,0.1220299957334037,0.2574835250010944,4.792592757654494,1.679486481177472,0.2034364793138452,11.990120429861388,25.679166666666664
2018-03-18,15.156469762799327,7.106324782357778,19.94764028675281,5.724009490716049,14.16269977185429,14.998800826658815,341.4088598763988,32.484894867451864,33.28506103624109,19.085679120059,22.3744366655516,84.17909811836584,211.994141842567,12.02359976649494,25.462500000000002
2018-03-19,32.36456332413478,6.706847270051704,29.74748222497544,7.387928372124553,0.1944298267077458,1.3377481785205068,0.1919003156323372,0.0947548708267392,0.2612449645658238,0.3995801706046782,8.179012698729244,42.878142110780246,200.89002649309265,11.938714001069766,27.087500000000002
2018-03-20,18.76056863906049,6.801319451344804,20.12478080463076,5.721695108836551,0.0192064738862406,0.0234002867198113,1.0516108238833373,3.13328730415882,4.613279474347665,2.073143965923965,4.71927740851027,18.356225151286875,50.158354356306816,11.909079142071858,26.55
2018-03-21,12.191088437181604,7.067948611833953,17.62447976132343,6.894192778794809,1.0740707523161177,7.717037824605431,2.629182945626474,1.851243152021404,1.83641598798271,2.7446230455508767,7.313566192317175,25.62297661791965,169.634976093722,11.996834055290444,25.825
2018-03-22,0.1294478606303216,6.840464256610315,18.83749830644626,7.597318774518968,0.8091437019235436,28.15201819200342,165.94796952589246,22.11603922477958,27.06217056500586,20.903286612616306,25.8406816939688,38.59766111386924,53.4787694623549,12.03066618242256,24.104166666666668
2018-03-23,35.70174752589286,6.983271428383073,20.306846713546665,5.1509818521270585,0.7650316931563697,0.8453626332270364,0.2384045575412993,1.7692344036930676,17.925492430174277,56.75425795596048,60.38629697482856,102.10379505475704,274.0363069243288,11.989594573645936,25.675
2018-03-24,7.215384662270308,6.870418115168062,19.69308186332799,6.989926222106894,3.9433038378792102,33.32825581934918,76.97594504784166,54.49829581438418,80.76171051306623,119.3599525229447,95.40918544186474,42.80852260791594,117.08557615814348,11.991167860647288,26.554166666666664
2018-03-25,13.16330961746433,7.065683840187336,19.292365884223823,8.669580586031644,0.0141988561088616,3.733154160273184,0.627336943069112,0.3548226200424277,1.293960756680714,9.818106482141191,10.785398723314431,35.837257544564906,113.23866103530484,12.06416940758709,26.8
2018-03-26,1.287818828800393,6.876279302918852,19.26783811878353,4.867586445692576,3.048263157622872e-06,0.010096020746806,0.0078246518623616,0.0200079584364479,0.766165986043291,4.52001718767695,46.43674712381243,19.556046595858096,54.930409183475206,11.894600422246318,26.09583333333333
2018-03-27,1.5261121349004203,6.946376621680982,19.01615914862884,5.85879175613282,2.9243068441544207,5.948595205358929,8.776691659005458,7.338165101528256,15.522881817050084,28.82518969717592,56.68549287016567,52.05254104526871,43.69892316259655,11.92008301044165,25.420833333333334
2018-03-28,4.134111547966614,6.743722418604896,16.813717088165443,7.085990628019479,2.778637472889566e-07,0.010496746023898,0.015313400716689,0.0014652683682552,0.0493629042633286,0.372913911911205,0.4672446635297742,10.00197119259404,65.6325747999414,11.910785579658144,25.520833333333332
2018-03-29,1.4763652228823856,7.1091007227556124,18.197815779517725,5.628335519649539,7.327254602335675e-05,0.1393997156883419,0.524524376839718,0.0509350430836965,0.0196787788918993,0.0400232574710457,0.0104306596105922,3.346117348614892,46.82863253082439,11.914752258375566,25.204166666666666
2018-03-30,26.815805361610213,6.76147062280625,19.998326284900894,7.0620281519034505,0.1200734135479359,1.685040286655774,0.7527678397949983,2.1877495440784576,2.594724655787897,0.776750633347619,0.7545624368794062,35.52252256613023,40.24535080210327,11.950354964519343,24.575
2018-03-31,8.841164762135863,7.05242087773553,19.662157915274165,5.6711502009608985,0.1295906298011166,0.6733830281733001,27.371800272558783,24.18911204849964,21.24395066272829,29.52070225876826,30.859464897123203,68.113501137192,49.663282223724494,12.06623251180894,25.116666666666664
2018-04-01,27.542275951358903,6.904242118038385,20.40309436665347,7.2008376700772585,17.631283729415088,52.94452436206284,64.36547238634265,19.43302959645026,20.270667589902143,33.258041958578474,32.92868568080806,14.716159442923075,7.394923600032657,11.970143714140413,26.579166666666666
2018-04-02,11.64843622244938,7.371299711555764,17.27756102895245,6.730026548992158,0.167224939791984,0.8429873844854192,0.2289136682563592,0.0577322173396335,0.1829187028823069,1.1847226426919388,5.800367763855675,39.979244420167056,61.00498793593442,11.913027350689733,26.504166666666666
2018-04-03,12.372742743925608,7.076625531269229,20.60497965301497,8.860022389268668,0.0166453965416533,0.0291216974245143,0.1198344300057432,0.9323167466473886,0.7954990118875802,0.3842037257065069,1.1349247897193562,4.232694231837713,37.3036747457469,12.004852189830606,26.258333333333336
2018-04-04,27.70115334845442,6.71894553618931,21.62239955914997,7.769158536171496,0.8818973447100013,15.46257530600575,1020.4371756164894,77.26925124583532,67.18796474407536,83.27951126670133,66.9517971134245,49.32482595295035,231.14405270949456,12.04221157217195,23.974999999999998
2018-04-05,5.443827642169081,6.76016907085473,15.819514512434548,8.407150802372772,0.0032912690768457,0.5875083495700033,1.8254428829781055,0.6339199215190316,1.41942052255103,2.808280698090828,3.3790706921278977,1.8661627700136083,28.33417310728364,11.951686001634068,24.770833333333332
2018-04-06,15.475807555085844,7.01298700439586,18.506360354179535,8.511047924759104,0.0002060375087197,1.0382815883244954,0.0997195908320805,0.1425610498626237,0.4550621359304801,0.3893492074402172,6.0015823349806245,70.75741112210875,206.8185345579624,11.874467917080397,25.09166666666667
2018-04-07,3.387214767677328,6.992498912558198,21.780481867553533,7.080908706661746,2.2487790782524906,26.69270058656553,5.764135717341901,7.056393963221342,24.30265344609932,19.908085217390248,19.712535373878836,85.59983412559126,99.59799159736885,11.851931388489325,24.7625
2018-04-08,95.83535075160314,7.025900588115636,20.4636615616605,5.957110978940898,1.159634994654024,2.1221801508443825,0.1879087976123543,0.0151633626854554,0.4254857124859233,2.467558890554941,2.174860192915655,59.76400263762385,179.07367666296076,11.9020376258193,24.491666666666664
2018-04-09,12.65305270840818,6.738289196007337,18.416443434277557,4.457169456022089,0.0035597291314095,0.3131701473602009,0.59216921751004,1.4775833916850434,1.8750166818428051,2.595595599793705,1.9260923110837944,13.162513479754985,87.95713951383338,11.927663570538906,24.170833333333334
2018-04-10,35.877623480115666,7.010122373319953,18.351623533830207,8.087216308082716,1.0829450085363712,4.00830955224592,0.0716936530242032,0.3915645449695982,2.300562492807145,13.04854726308356,19.702441491774177,105.38248081853035,216.6699521010273,11.997034279381936,23.458333333333332
2018-04-11,1.2111572448643515,7.15042017283965,18.522777336395635,6.697948797302225,0.1913131975594872,2.646318029073928,21.216804831646645,12.563271309903952,5.27053525109492,2.5834412621368825,2.566348708008187,6.413470476737247,47.51284364238419,11.802945156487732,23.287499999999998
2018-04-12,40.75414831057286,6.995682945517024,20.0511107829236,4.4825894470117165,4.954345517770963,39.06141322686501,61.23916196656876,63.01084875430431,75.55583894757841,49.07571594700154,89.98319565227445,21.665806720052128,139.7711750454546,11.951191793902606,23.65833333333333
2018-04-13,36.417650284279866,7.386210006838725,21.66115756891696,5.923011329012491,0.1533297580383576,0.7780991365363831,0.0622597494653844,0.065827903191162,3.5899973234444458,19.132568527139387,34.53674165509122,76.03881697765729,129.24480799477038,11.90141006303311,24.95
2018-04-14,70.88985564356622,6.786200835145581,19.59135994867303,5.698602509048484,3.011826827865697,14.28701968948861,34.46955379651772,20.979392640054588,26.53026230799015,40.928847980452005,70.44792563586934,90.85371814091953,132.0123096702338,11.976624820355743,24.09166666666667
2018-04-15,27.392057062023778,6.81241424137025,22.57227303592739,7.404537540177641,2.005220185725327,16.82619650315634,12.545114727582718,7.371034836733661,7.101304497925957,11.64817577939689,11.491719234731567,74.38077341828959,138.8219046317662,11.958176408744032,22.712500000000002
